_id,name,address.street,address.suburb,address.government_area,address.market,address.country,address.country_code,address.location.type,address.location.coordinates,address.location.is_location_exact,Latitude,Longitude
18386381,KS RESIDENCE - Apt Completo p/ 3 pessoas,"Rio de Janeiro, Rio de Janeiro, Brazil",Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,"[-43.30694704021649, -23.009072925696568]",False,-23.009072925696568,-43.30694704021649
18174806,bel appartement ensoleillé.,"Montréal, Québec, Canada",Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,"[-73.62719, 45.52577]",True,45.52577,-73.62719
18220498,Large and bright room near the beach - Poblenou,"Barcelona, Catalunya, Spain",El Poblenou,el Poblenou,Barcelona,Spain,ES,Point,"[2.19603, 41.39933]",True,41.39933,2.19603
18277596,"In Sisli. Walking distance to Taksim,Nişantaşı.","Şişli, İstanbul, Turkey",Taksim,Sisli,Istanbul,Turkey,TR,Point,"[28.98476, 41.04177]",False,41.04177,28.98476
18366332,Comfortable Flat in İstanbul,"Kağıthane, İstanbul, Turkey",Şişli,Kagithane,Istanbul,Turkey,TR,Point,"[28.99931, 41.08107]",False,41.08107,28.99931
18439011,Atico en Paseo de Gracia,"Barcelona, Catalunya, Spain",Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,"[2.16073, 41.39542]",True,41.39542,2.16073
18149310,Warehouse style studio,"Avalon Beach, NSW, Australia",Avalon,Pittwater,Sydney,Australia,AU,Point,"[151.32068, -33.6212]",False,-33.6212,151.32068
18173803,Papakea A108,"Lahaina, HI, United States",Westside,Lahaina,Maui,United States,US,Point,"[-156.68808, 20.95145]",True,20.95145,-156.68808
18272882,Home Sweet Home ❤️of Downtown BreakfastBuffet&Spa,"Montréal, Québec, Canada",Downtown Montreal,Le Sud-Ouest,Montreal,Canada,CA,Point,"[-73.57464, 45.49069]",True,45.49069,-73.57464
18309220,Taşdelen kardiyum sakin oda,"Çekmeköy, İstanbul, Turkey",,Cekmekoy,Istanbul,Turkey,TR,Point,"[29.22225, 41.03629]",False,41.03629,29.22225
18345625,"Beachside room not far from the airport,","Malabar, NSW, Australia",Malabar,Randwick,Sydney,Australia,AU,Point,"[151.24997, -33.9661]",False,-33.9661,151.24997
1836793,Great location/ 1 min sub./ terrace,"Montréal, Québec, Canada",Verdun,Verdun,Montreal,Canada,CA,Point,"[-73.56593, 45.46158]",True,45.46158,-73.56593
18377036,"Bright, beautiful room for a comfortable stay","Bronx, NY, United States",The Bronx,University Heights,New York,United States,US,Point,"[-73.91391, 40.85487]",True,40.85487,-73.91391
18387366,Bright & Airy Private Room near L/JMZ trains,"Brooklyn, NY, United States",Brooklyn,Bushwick,New York,United States,US,Point,"[-73.9292, 40.70341]",True,40.70341,-73.9292
18112116,Cozy w/ Yard & Walking Distance to Waikiki - BROC,"Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,Point,"[-157.8141, 21.27482]",True,21.27482,-157.8141
18119842,Magical Hobbit Loft,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,"[-73.57373, 45.52331]",True,45.52331,-73.57373
18253139,Perfect Peaceful Hale,"Honolulu, HI, United States",South Shore,Primary Urban Center,Oahu,United States,US,Point,"[-157.79182, 21.25936]",True,21.25936,-157.79182
18294310,Center of Waikiki Renovated Ocean View Condo(MS03),"Honolulu, HI, United States",Waikiki,Primary Urban Center,Oahu,United States,US,Point,"[-157.82792, 21.28065]",True,21.28065,-157.82792
18369887,Sunny & Spacious 1 Bedroom in Central Harlem!,"New York, NY, United States",East Harlem,East Harlem,New York,United States,US,Point,"[-73.93606, 40.8136]",True,40.8136,-73.93606
18173787,Cute Tiny Room Family Home by LGA NO CLEANING FEE,"Queens, NY, United States",Queens,East Elmhurst,New York,United States,US,Point,"[-73.87238, 40.7638]",True,40.7638,-73.87238
18210384,Porto Trindade Cozy Flat,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60819, 41.15627]",True,41.15627,-8.60819
18219254,Cozy room in Sagrada Familia,"Barcelona, Catalunya, Spain",Eixample,la Sagrada Família,Barcelona,Spain,ES,Point,"[2.181, 41.40318]",True,41.40318,2.181
18233584,Brand new flat! 2 BR + study (720 sqft),"Hong Kong, New Territories, Hong Kong",,Sai Kung,Hong Kong,Hong Kong,HK,Point,"[114.27492, 22.29569]",True,22.29569,114.27492
18295520,M&S Apartments Porto,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60524, 41.16171]",True,41.16171,-8.60524
18316061,"""Gorgeous and artfully styled oasis ....""","Greenwich, NSW, Australia",Greenwich,Lane Cove,Sydney,Australia,AU,Point,"[151.18298, -33.82787]",True,-33.82787,151.18298
18330450,The Porto Concierge - Belvedere First,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61725, 41.1519]",True,41.1519,-8.61725
18353952,Acogedor alojamiento en SAGRADA FAMILIA,"Barcelona, Catalunya, Spain",Gràcia,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,Point,"[2.16632, 41.40419]",True,41.40419,2.16632
18196799,Nice appartment in Ahuntsic Montreal,"Montréal, Québec, Canada",Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montreal,Canada,CA,Point,"[-73.62827, 45.55369]",True,45.55369,-73.62827
18437734,"Casa acolhedora, 2 minutos do rio douro","Valbom, Porto, Portugal",,"Gondomar (São Cosme), Valbom e Jovim",Porto,Portugal,PT,Point,"[-8.56464, 41.13593]",True,41.13593,-8.56464
18194415,"Room in just-refurbished, classic brownstone flat.","Brooklyn, NY, United States",Brooklyn,Park Slope,New York,United States,US,Point,"[-73.98141, 40.67213]",True,40.67213,-73.98141
18134389,Opimo,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61875, 41.1562]",False,41.1562,-8.61875
18204751,Deluxe apartment in Harbiye 10 mins to taksim,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,Point,"[28.98566, 41.04263]",True,41.04263,28.98566
18208738,Bright uptown apartment in the heart of Harlem,"New York, NY, United States",Harlem,Harlem,New York,United States,US,Point,"[-73.94647, 40.80803]",True,40.80803,-73.94647
18421662,Montréal en famille ou amis,"Montréal, Québec, Canada",Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,Point,"[-73.53136, 45.5558]",True,45.5558,-73.53136
18069657,★ Amazing with terrace & wifi ★,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60288, 41.14728]",False,41.14728,-8.60288
18255921,Cute Beachside Get Away,"Coogee, NSW, Australia",Coogee,Randwick,Sydney,Australia,AU,Point,"[151.25463, -33.92647]",True,-33.92647,151.25463
18293288,"Cozy, separated living room in Prospect Park, NYC","Brooklyn, NY, United States",Flatbush,Flatbush,New York,United States,US,Point,"[-73.96655, 40.64709]",True,40.64709,-73.96655
18375815,Spacious private room close St. Barnabas Hospital,"Bronx, NY, United States",The Bronx,Tremont,New York,United States,US,Point,"[-73.89299, 40.84647]",True,40.84647,-73.89299
18215903,"Lovely Studio for two! twinbed, wifi, CWB MTR","Hong Kong, Hong Kong Island, Hong Kong",Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,Point,"[114.18182, 22.28134]",True,22.28134,114.18182
18077770,"New 1BD Condo in Napili Ridge, Walk to Beach","Lahaina, HI, United States",Westside,Lahaina,Maui,United States,US,Point,"[-156.66917, 20.98857]",True,20.98857,-156.66917
18139590,The Porto Concierge - Green Building - 1E,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60874, 41.14922]",True,41.14922,-8.60874
18134491,Flat Duplex Ipanema All Service Luxo Com Serviços,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,Lagoa,Rio De Janeiro,Brazil,BR,Point,"[-43.20396556253349, -22.97874838432402]",False,-22.97874838432402,-43.20396556253349
18160399,Unit close to CBD available for Christmas & NYE!,"Hurlstone Park, NSW, Australia",Hurlstone Park,Canterbury,Sydney,Australia,AU,Point,"[151.13138, -33.90947]",False,-33.90947,151.13138
18315277,Bright and Breezy Bondi Beach Pad,"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,Point,"[151.27232, -33.88826]",False,-33.88826,151.27232
180653,"Clean, Quiet, & Sunny Dancer's Apt!","New York, NY, United States",Inwood,Inwood,New York,United States,US,Point,"[-73.92126, 40.86883]",True,40.86883,-73.92126
18358621,"LARGE LUXURY 2bed,w/King,Queen & Full, TIMES SQ","New York, NY, United States",Hell's Kitchen,Hell's Kitchen,New York,United States,US,Point,"[-73.9886, 40.76438]",True,40.76438,-73.9886
18407251,Entire MASSIVE apt. for 4 ppl 1 Block from Subway,"Queens, NY, United States",Queens,Forest Hills,New York,United States,US,Point,"[-73.84944, 40.72571]",True,40.72571,-73.84944
18426634,Private room,"Porto, Porto, Portugal",,"Canedo, Vale e Vila Maior",Porto,Portugal,PT,Point,"[-8.4022, 41.00962]",False,41.00962,-8.4022
18139662,PRIVATE ROOM:Oasis of peace near Downtown Montreal,"Montréal, Québec, Canada",Gay Village,Ville-Marie,Montreal,Canada,CA,Point,"[-73.54921, 45.52811]",True,45.52811,-73.54921
18341576,Spacious Sunlit 1 BR Apartment in Heart of Harlem,"New York, NY, United States",Manhattan,Harlem,New York,United States,US,Point,"[-73.94647, 40.80355]",True,40.80355,-73.94647
1844208,"Garden Room: A Feast for the Senses Big Island,Hi.","Kapaau, HI, United States",Island of Hawaiʻi,North Kohala,The Big Island,United States,US,Point,"[-155.79756, 20.22656]",True,20.22656,-155.79756
18215925,Cozy Living Room in Mid-Levels,"Hong Kong, Hong Kong Island, Hong Kong",Mid-Levels,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.15007, 22.28215]",True,22.28215,114.15007
18333334,"Ocean Front Ecstasy! Homey w/Tile Floor, Full Kitchen, WiFi, Flat Screen–Paki Maui 409","LAHAINA, HI, United States",Westside,Lahaina,Maui,United States,US,Point,"[-156.68747, 20.95283]",False,20.95283,-156.68747
18237857,"Kapalua Ridge 511-13. Spacious villa offering one-of-a kind ocean, coastal, island AND golf views!","Lahaina, HI, United States",Westside,Lahaina,Maui,United States,US,Point,"[-156.6585, 21.00118]",False,21.00118,-156.6585
1844578,Large room in a centennial house,"Rio, Rio de Janeiro, Brazil",Santa Teresa,Santa Teresa,Rio De Janeiro,Brazil,BR,Point,"[-43.18978902444573, -22.918187895407428]",False,-22.918187895407428,-43.18978902444573
18120094,Clean Private Room in East Village,"New York, NY, United States",Manhattan,East Village,New York,United States,US,Point,"[-73.98286, 40.72177]",True,40.72177,-73.98286
18122102,Old School Hospitality,"Keaau, HI, United States",Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,"[-154.97636, 19.57658]",True,19.57658,-154.97636
18215500,North Shore Beach Bungalow Just Steps to the Sand!,"Waialua, HI, United States",North Shore,North Shore Oahu,Oahu,United States,US,Point,"[-158.12406, 21.58216]",True,21.58216,-158.12406
18137446,Peaceful hometown with perfect sea and forest view,"Bakırköy, İstanbul, Turkey",,Bakirkoy,Istanbul,Turkey,TR,Point,"[28.78406, 40.97867]",False,40.97867,28.78406
182139,Cozy Bedroom in Copacabana! R3,"Rio de Janeiro, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,"[-43.18169203502355, -22.967251622070783]",True,-22.967251622070783,-43.18169203502355
18253668,Entire house in the heart of the Plateau,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,"[-73.57801, 45.53528]",True,45.53528,-73.57801
18294732,"Modern Apartment in Kennedy Town, super convenient","Hong Kong, Hong Kong Island, Hong Kong",Kennedy Town,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.12722, 22.28271]",True,22.28271,114.12722
18236691,1 Bedroom for rent at Le Gleneagles - 983,"Montréal, Québec, Canada",Westmount,Ville-Marie,Montreal,Canada,CA,Point,"[-73.59338, 45.49621]",True,45.49621,-73.59338
1826858,Beautiful apartment in the center,"Barcelona, Cataluña, Spain",L'Antiga Esquerra de l'Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,Point,"[2.1588, 41.38829]",True,41.38829,2.1588
18284370,Ao Coliseu 3C ( central 2 bedroom apartment ),"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60387, 41.14538]",True,41.14538,-8.60387
18338274,Character renovated house close to city,"Glebe, NSW, Australia",Glebe,Sydney,Sydney,Australia,AU,Point,"[151.18843, -33.87791]",True,-33.87791,151.18843
18360303,Spacious Contemporary Home with Pool,"Kingsford, NSW, Australia",Kingsford,Randwick,Sydney,Australia,AU,Point,"[151.2337, -33.93401]",True,-33.93401,151.2337
18415512,【 1 min to MTR】Standard Double Bed Room尖沙咀標準大床房,"Hong Kong, Kowloon, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17143, 22.29891]",True,22.29891,114.17143
18446434,Lanikai Plantation - 4 bedrooms/3 baths,"Kailua, HI, United States",Oʻahu,Koolaupoko,Oahu,United States,US,Point,"[-157.71179, 21.38483]",True,21.38483,-157.71179
18682987,*** Next To Place Des Arts ***,"Montréal, Québec, Canada",Chinatown,Ville-Marie,Montreal,Canada,CA,Point,"[-73.56397, 45.50504]",True,45.50504,-73.56397
18446380,relaxing in Porto,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.62281, 41.16264]",True,41.16264,-8.62281
18748105,One-Bedroom Apartment with Balcony,"barcelona, Catalunya, Spain",La Sagrada Família,la Sagrada Família,Barcelona,Spain,ES,Point,"[2.17851, 41.40943]",False,41.40943,2.17851
18527139,Cozy studio in front of Parc La Fonteine,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,"[-73.57349, 45.52813]",True,45.52813,-73.57349
18452244,Spacious 3 BR 12ppl Beside MTR :),"香港, Mongkok, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17134, 22.31326]",False,22.31326,114.17134
18485581,Cozy Nest Stunning Bathroom Near OldPort & DT,"Montréal, Québec, Canada",Le Plateau-Mont-Royal,Ville-Marie,Montreal,Canada,CA,Point,"[-73.55818, 45.53688]",True,45.53688,-73.55818
18569613,Beautiful 4 level terrace in the heart of Sydney!,"Chippendale, NSW, Australia",Chippendale,Sydney,Sydney,Australia,AU,Point,"[151.19858, -33.88672]",True,-33.88672,151.19858
18607563,For 4 or 6 - Wonderful Apartment downtown,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61294, 41.14655]",True,41.14655,-8.61294
18712467,Room with balcony,"Barcelona, Catalunya, Spain",el Fort Pienc,el Fort Pienc,Barcelona,Spain,ES,Point,"[2.18269, 41.40006]",True,41.40006,2.18269
18848869,Bedroom in a Cozy Apartment,"New York, NY, United States",Harlem,Harlem,New York,United States,US,Point,"[-73.93563, 40.81711]",True,40.81711,-73.93563
18909301,The Porto Concierge - Horus House,"Porto, Porto, Portugal",,Paranhos,Porto,Portugal,PT,Point,"[-8.61001, 41.1671]",True,41.1671,-8.61001
18944834,Huge private bedroom in the heart of Manhattan,"New York, NY, United States",Manhattan,Upper East Side,New York,United States,US,Point,"[-73.9618, 40.76387]",False,40.76387,-73.9618
19083972,450sf entire place in Kennedy Town,"Hong Kong , Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.13009, 22.28313]",False,22.28313,114.13009
18472801,Sunny loft-style apartment in Place-des-Arts !,"Montréal, Québec, Canada",Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,"[-73.57067, 45.51123]",True,45.51123,-73.57067
18467111,旺角獨立房間,"香港, 九龍, Hong Kong",Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.1705, 22.31998]",False,22.31998,114.1705
18487499,Hale Nui Ohana,"Kailua-Kona, HI, United States",Kailua/Kona,North Kona,The Big Island,United States,US,Point,"[-155.9684, 19.61198]",True,19.61198,-155.9684
18780832,Oporto Sunset Blue Balcony ❤,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60324, 41.14907]",True,41.14907,-8.60324
19014550,Amazing Gardens in Oceanfront Resort 8202,"Kailua-Kona, HI, United States",Kailua/Kona,North Kona,The Big Island,United States,US,Point,"[-155.96569, 19.57224]",False,19.57224,-155.96569
18908638,Renovated 20min train to enter city 5min to subway,"Brooklyn, NY, United States",Borough Park,Borough Park,New York,United States,US,Point,"[-73.98209, 40.63993]",True,40.63993,-73.98209
18994805,Chambre double- à deux pas du métro,"Montréal, Québec, Canada",Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,"[-73.63168, 45.54549]",True,45.54549,-73.63168
18999236,Cebu Hotel Deluxe Single Room #3 Ensuite Bathroom,"Hong Kong, Kowloon, Hong Kong",Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,"[114.17237, 22.29738]",True,22.29738,114.17237
19061599,Stunning vintage room with AC (old town),"Barcelona, Catalunya, Spain",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Barcelona,Spain,ES,Point,"[2.18339, 41.38499]",False,41.38499,2.18339
1907162,A beach break AND a lake!,"Narrabeen, NSW, Australia",,Warringah,Sydney,Australia,AU,Point,"[151.29793, -33.71992]",False,-33.71992,151.29793
19080306,Cozy basement with 2 bedrooms for 4 people in NDG,"Montréal, Québec, Canada",Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,"[-73.6434, 45.46425]",True,45.46425,-73.6434
18793287,The Cov @ Marrickville (the Brooklyn of Sydney),"Marrickville, NSW, Australia",Marrickville,Marrickville,Sydney,Australia,AU,Point,"[151.1542, -33.91676]",True,-33.91676,151.1542
18824084,Central location,"Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,Point,"[28.98612, 41.05292]",False,41.05292,28.98612
18887229,kiralık oda,"Kadıköy, İstanbul, Turkey",Kadıköy,Kadikoy,Istanbul,Turkey,TR,Point,"[29.05299, 40.98823]",False,40.98823,29.05299
18916525,Spacious studio in tranquil environment,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.13245, 22.28357]",True,22.28357,114.13245
18935312,Club Cliff for a great beach vacation.,"Manly, NSW, Australia",Manly,Manly,Sydney,Australia,AU,Point,"[151.28998, -33.80067]",True,-33.80067,151.28998
18954080,Kutu gibi Ev,"Üsküdar, İstanbul, Turkey",Üsküdar,Uskudar,Istanbul,Turkey,TR,Point,"[29.01925, 41.02515]",True,41.02515,29.01925
19036802,Luminous Vintage Room near Plaza España,"Barcelona, CT, Spain",Sants-Montjuïc,la Marina de Port,Barcelona,Spain,ES,Point,"[2.13769, 41.3646]",False,41.3646,2.13769
19060682,Akin YellowHouse 2nd floor twin room good location,"Fatih, İstanbul, Turkey",Fatih,Fatih,Istanbul,Turkey,TR,Point,"[28.94917, 41.02957]",True,41.02957,28.94917
18571579,日本人がﾎｽﾄする香港西貢のAirbnb,"香港, New Territories, Hong Kong",,Sai Kung,Hong Kong,Hong Kong,HK,Point,"[114.28777, 22.39392]",False,22.39392,114.28777
18704012,"Great, light filled room with ensuite private bath","Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,Point,"[-73.94001, 40.7097]",True,40.7097,-73.94001
18734995,Big and luminous apartment in Little Italy,"Montréal, Québec, Canada",Mile End,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,"[-73.6159, 45.53344]",True,45.53344,-73.6159
18877786,近大学24小时安保豪华公寓长短租,"Montréal, Québec, Canada",Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,"[-73.57264, 45.49594]",True,45.49594,-73.57264
19018752,Suíte na Barra-Jeunesse,"Jacarepagua, Rio de Janeiro, Brazil",Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,"[-43.38685995636604, -22.968553576373854]",False,-22.968553576373854,-43.38685995636604
19030149,"Beautiful, Comfortable Apt. in Convenient Location","Queens, NY, United States",Queens,Ozone Park,New York,United States,US,Point,"[-73.85568, 40.67488]",True,40.67488,-73.85568
19070513,❤ of NYC | Walk + Transit Score 100 | King Bed,"New York, NY, United States",Manhattan,Upper East Side,New York,United States,US,Point,"[-73.95811, 40.77352]",True,40.77352,-73.95811
18905958,Private room between Bondi Beach and Junction,"Bondi Beach, NSW, Australia",Bondi Beach,Waverley,Sydney,Australia,AU,Point,"[151.26665, -33.89161]",True,-33.89161,151.26665
18543540,Old Greek Home 1+1 (Near Bosporus),"Yeniköy, İstanbul, Turkey",,Sariyer,Istanbul,Turkey,TR,Point,"[29.06903, 41.12113]",False,41.12113,29.06903
18599539,Luxury condo with free indoor parking,"Montréal, Québec, Canada",Downtown Montreal,Le Sud-Ouest,Montreal,Canada,CA,Point,"[-73.57601, 45.48985]",True,45.48985,-73.57601
1858521,Charming Studio with Balcony + Garden (4 guests) 1,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61967, 41.14792]",True,41.14792,-8.61967
18512156,MODERNIST AND LUXURIOUS FLAT IN IDYLLIC LOCATION,"Barcelona, Catalunya, Spain",Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,Point,"[2.15816, 41.38974]",True,41.38974,2.15816
18574397,Oporto Center Spot,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60732, 41.14557]",False,41.14557,-8.60732
1852730,"Centrally located, new renovation","Hong Kong, Hong Kong Island, Hong Kong",Soho,Central & Western,Hong Kong,Hong Kong,HK,Point,"[114.15086, 22.28056]",True,22.28056,114.15086
18465195,House Of Hawaii Dreams,"Honolulu, HI, United States",Kuliouou/Kalani Iki,East Honolulu,Oahu,United States,US,Point,"[-157.75874, 21.28212]",True,21.28212,-157.75874
18594608,Happy studio,"Vila Nova de Gaia, Porto, Portugal",,Santa Marinha e São Pedro da Afurada,Porto,Portugal,PT,Point,"[-8.63583, 41.13444]",False,41.13444,-8.63583
18617060,Private Sunny Room in Bushwick,"Brooklyn, NY, United States",Brooklyn,Bushwick,New York,United States,US,Point,"[-73.91599, 40.69055]",False,40.69055,-73.91599
18711459,THE ROOM WITH BALCONY in CIHANGIR + FREE WIFI,"Beyoğlu, İstanbul, Turkey",Cihangir,Beyoglu,Istanbul,Turkey,TR,Point,"[28.98043, 41.02979]",False,41.02979,28.98043
18730346,Double room in Poble sec,"Barcelona, Catalunya, Spain",El Poble-sec,el Poble Sec,Barcelona,Spain,ES,Point,"[2.16187, 41.37292]",True,41.37292,2.16187
18917022,Beach House Manly Apartment 4,"Manly, NSW, Australia",Manly,Manly,Sydney,Australia,AU,Point,"[151.29402, -33.80149]",True,-33.80149,151.29402
19005784,Hong Kong City CBD Hung Hom Apartment紅磡 民宿公寓:),"Hong Kong, Kowloon, Hong Kong",Kowloon City,Kowloon City,Hong Kong,Hong Kong,HK,Point,"[114.18214, 22.30627]",True,22.30627,114.18214
19029043,CL Ildefonso I Apartment,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.60232, 41.1459]",True,41.1459,-8.60232
19038282,KONA COUNTRY CLUB VILLAS,"Kailua-Kona, HI, United States",Kailua/Kona,North Kona,The Big Island,United States,US,Point,"[-155.95926, 19.56773]",True,19.56773,-155.95926
19050582,Clérigos Apartments - Apt. 4E for 2/3 Pax,"Porto, Porto, Portugal",,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,"[-8.61434, 41.14511]",True,41.14511,-8.61434
19056339,Nautical Nest,"Kailua, HI, United States",Oʻahu,Koolaupoko,Oahu,United States,US,Point,"[-157.74895, 21.41743]",True,21.41743,-157.74895
18611535,Big 4 Bedroom~,"Barcelona, Catalunya, Spain",Sant Gervasi - Galvany,Sant Gervasi - Galvany,Barcelona,Spain,ES,Point,"[2.14977, 41.39483]",True,41.39483,2.14977
18620288,Harbour Views from North Sydney High Street,"North Sydney, NSW, Australia",Neutral Bay,North Sydney,Sydney,Australia,AU,Point,"[151.21634, -33.84424]",True,-33.84424,151.21634
18721645,High Floor-Ocean View! 2 Bed/2 Ba/1 Pkg WBT#2302,"Honolulu, HI, United States",Honolulu,Primary Urban Center,Oahu,United States,US,Point,"[-157.8236, 21.27477]",True,21.27477,-157.8236
18772566,East Village Renovated Apartment,"New York, NY, United States",East Village,East Village,New York,United States,US,Point,"[-73.98365, 40.73051]",True,40.73051,-73.98365
18918530,Waikiki Studio with Kitchenette 5 min to beach,"Honolulu, HI, United States",Oʻahu,Primary Urban Center,Oahu,United States,US,Point,"[-157.82339, 21.277]",True,21.277,-157.82339
19044796,Habitación en Villa Olímpica,"Barcelona, Catalunya, Spain",Sant Martí,la Vila Olímpica del Poblenou,Barcelona,Spain,ES,Point,"[2.1966, 41.39356]",True,41.39356,2.1966
19049757,Liiiving in Porto | Foz Terrace Studio,"Porto, Porto, Portugal",,"Aldoar, Foz do Douro e Nevogilde",Porto,Portugal,PT,Point,"[-8.67971, 41.16195]",True,41.16195,-8.67971
18586018,3 BDR APT AND ROOFTOP ONE TRAIN STOP TO MANHATAN,"Brooklyn, NY, United States",Williamsburg,Williamsburg,New York,United States,US,Point,"[-73.96311, 40.71047]",True,40.71047,-73.96311
18675215,Modern Sunny Midtown Gem,"New York, NY, United States",Manhattan,Midtown,New York,United States,US,Point,"[-73.98163, 40.74452]",True,40.74452,-73.98163
18914730,IDEALLY LOCATED COZY COTTAGE,"Bronx, NY, United States",Throgs Neck,Throgs Neck,New York,United States,US,Point,"[-73.82511, 40.83051]",True,40.83051,-73.82511
18616850,The Paddington Cottage | Sydney Eastern Suburbs,"Paddington, NSW, Australia",Paddington,Woollahra,Sydney,Australia,AU,Point,"[151.22243, -33.88325]",True,-33.88325,151.22243
19028601,"Double room, livingroom and terrace","Barcelona, Catalunya, Spain",Vila de Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,Point,"[2.15207, 41.40124]",False,41.40124,2.15207
19037045,Cosy Studio / pool / barbecue / sunny lounge,"Porto, Porto, Portugal",,Paranhos,Porto,Portugal,PT,Point,"[-8.60968, 41.18382]",False,41.18382,-8.60968
18776184,Spacious cozy apartment in Little Burgundy,"Montréal, Québec, Canada",Le Sud-Ouest,Le Sud-Ouest,Montreal,Canada,CA,Point,"[-73.57727, 45.483]",True,45.483,-73.57727
